"plotcode","stem_id","diam","pom","height","family","genus","species","year","gen_sp","group"
"MGR-010","17307",5.2,130,NA,"Anacardiaceae","Lannea","discolor",2006,"Lannea discolor","mlunguya"
"MGR-010","17308",5.6,130,NA,"Anacardiaceae","Lannea","discolor",2007,"Lannea discolor","mlunguya"
"MGR-010","17309",5,130,NA,"Anacardiaceae","Lannea","discolor",2006,"Lannea discolor","mlunguya"
"MGR-010","17310",6,130,NA,"Anacardiaceae","Lannea","discolor",2007,"Lannea discolor","mlunguya"
"MGR-010","17311",7.7,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17312",8.6,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17313",7.2,130,NA,"Anacardiaceae","Lannea","discolor",2006,"Lannea discolor","mlunguya"
"MGR-010","17314",8.2,130,NA,"Anacardiaceae","Lannea","discolor",2007,"Lannea discolor","mlunguya"
"MGR-010","17315",5.6,130,NA,"Ximeniaceae","Ximenia","caffra",2006,"Ximenia caffra","mlunguya"
"MGR-010","17316",6.5,130,NA,"Ximeniaceae","Ximenia","caffra",2007,"Ximenia caffra","mlunguya"
"MGR-010","17317",6.4,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17318",7.2,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17319",5.3,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17320",6,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17321",11.45,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17323",12.3,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17324",13,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17325",9.2,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17326",10.2,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17327",6,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17328",6.2,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17329",12.6,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17330",13,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17331",7.1,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17332",7.8,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17333",10.7,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17334",11.2,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17335",10.4,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17336",11.2,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17337",11.3,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17338",12.3,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17339",5,130,NA,"Fabaceae","Dalbergia","boehmii",2006,"Dalbergia boehmii","mlunguya"
"MGR-010","17340",5.6,130,NA,"Fabaceae","Dalbergia","boehmii",2007,"Dalbergia boehmii","mlunguya"
"MGR-010","17341",5.1,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17342",6,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17343",5.4,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17344",6.4,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17345",11.8,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17346",12.8,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17347",6.8,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17348",7.8,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17349",6.9,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17350",8.4,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17351",8.9,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17352",10.2,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17353",7.7,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17354",8.6,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17355",5.3,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17356",5.5,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17357",8.1,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17358",8.7,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17359",6.6,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17360",7.6,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17361",5.8,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17362",6.2,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17363",5.1,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17364",5.3,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17365",5.8,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17366",6.5,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17367",10.5,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17368",10.9,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17369",8.5,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17370",9,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17371",11.5,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17372",10.2,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17373",11.9,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17374",13,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17375",18.2,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17376",18.8,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17377",17.8,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17378",19,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17379",11.9,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17380",12.7,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17381",7.9,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-010","17382",8.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-010","17383",6.1,130,NA,"Anacardiaceae","Lannea","discolor",2006,"Lannea discolor","mlunguya"
"MGR-010","17384",6.8,130,NA,"Anacardiaceae","Lannea","discolor",2007,"Lannea discolor","mlunguya"
"MGR-010","17385",5.9,130,NA,"Anacardiaceae","Lannea","discolor",2006,"Lannea discolor","mlunguya"
"MGR-010","17386",6.8,130,NA,"Anacardiaceae","Lannea","discolor",2007,"Lannea discolor","mlunguya"
"MGR-010","17387",6.7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-010","17388",7.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-010","17389",8.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-010","17390",8.6,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-010","17391",9.7,130,NA,"Anacardiaceae","Lannea","discolor",2006,"Lannea discolor","mlunguya"
"MGR-010","17392",7.6,130,NA,"Anacardiaceae","Lannea","discolor",2007,"Lannea discolor","mlunguya"
"MGR-010","17393",8.7,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17394",9.5,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17395",6.4,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17396",7.5,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17397",21,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17398",22.5,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17399",9.2,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17400",9.7,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17401",6.7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-010","17402",8.2,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-010","17403",12.82,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17404",13.5,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17405",5,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17406",5.5,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17407",13.2,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-010","17408",15,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-010","17409",16.9,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17410",14.6,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17411",6,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17412",11,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17413",7.4,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17414",8,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17415",14.4,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17416",18,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17417",5.8,130,NA,"Malvaceae","Grewia","monticola",2006,"Grewia monticola","mlunguya"
"MGR-010","17418",6.3,130,NA,"Malvaceae","Grewia","monticola",2007,"Grewia monticola","mlunguya"
"MGR-010","17419",6.7,130,NA,"Malvaceae","Grewia","monticola",2006,"Grewia monticola","mlunguya"
"MGR-010","17420",7.6,130,NA,"Malvaceae","Grewia","monticola",2007,"Grewia monticola","mlunguya"
"MGR-010","17421",6.5,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17422",6.8,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17423",7.1,130,NA,"Fabaceae",NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17424",7.3,130,NA,"Fabaceae",NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17425",16.1,130,NA,"Fabaceae",NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17426",16.3,130,NA,"Fabaceae",NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17427",6.5,130,NA,"Fabaceae",NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17428",6.8,130,NA,"Fabaceae",NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17429",9.4,130,NA,"Fabaceae",NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17430",9.5,130,NA,"Fabaceae",NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17431",8.7,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17432",9.1,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17433",22.5,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-010","17434",23.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-010","17435",6.6,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-010","17436",6.9,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-010","17437",6.1,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-010","17438",6.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-010","17439",16.1,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-010","17440",16.6,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-010","17441",5,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-010","17442",5.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-010","17443",10.5,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17444",11.1,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17445",20.3,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17446",21.4,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17447",5.9,130,NA,"Apocynaceae","Holarrhena","pubescens",2006,"Holarrhena pubescens","mlunguya"
"MGR-010","17448",6.2,130,NA,"Apocynaceae","Holarrhena","pubescens",2007,"Holarrhena pubescens","mlunguya"
"MGR-010","17449",9.6,130,NA,"Fabaceae","Millettia","stuhlmannii",2006,"Millettia stuhlmannii","mlunguya"
"MGR-010","17450",9.1,130,NA,"Fabaceae","Millettia","stuhlmannii",2007,"Millettia stuhlmannii","mlunguya"
"MGR-010","17451",9.5,130,NA,"Fabaceae","Millettia","stuhlmannii",2006,"Millettia stuhlmannii","mlunguya"
"MGR-010","17453",15.1,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17454",15.9,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17455",11.9,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17456",12.5,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17457",10.5,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17458",11.2,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17459",5.2,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17460",5.8,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17461",5.3,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17462",5.4,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17463",5,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17464",5.5,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17465",9.7,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17466",9.1,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17467",6.3,130,NA,"Vitaceae","Rhoicissus","revoilii",2006,"Rhoicissus revoilii","mlunguya"
"MGR-010","17468",6.5,130,NA,"Vitaceae","Rhoicissus","revoilii",2007,"Rhoicissus revoilii","mlunguya"
"MGR-010","17469",6,130,NA,"Vitaceae","Rhoicissus","revoilii",2006,"Rhoicissus revoilii","mlunguya"
"MGR-010","17470",6.1,130,NA,"Vitaceae","Rhoicissus","revoilii",2007,"Rhoicissus revoilii","mlunguya"
"MGR-010","17471",8.7,130,NA,"Fabaceae","Dalbergia","boehmii",2006,"Dalbergia boehmii","mlunguya"
"MGR-010","17473",12.8,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-010","17474",13.5,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-010","17475",6.9,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17476",7.7,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17477",20.2,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17478",12.9,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17479",7.8,130,NA,"Malvaceae","Grewia","monticola",2006,"Grewia monticola","mlunguya"
"MGR-010","17480",10.4,130,NA,"Malvaceae","Grewia","monticola",2007,"Grewia monticola","mlunguya"
"MGR-010","17481",6.6,130,NA,"Malvaceae","Grewia","monticola",2006,"Grewia monticola","mlunguya"
"MGR-010","17482",6.7,130,NA,"Malvaceae","Grewia","monticola",2007,"Grewia monticola","mlunguya"
"MGR-010","17483",5.9,130,NA,"Malvaceae","Grewia","monticola",2006,"Grewia monticola","mlunguya"
"MGR-010","17484",6.3,130,NA,"Malvaceae","Grewia","monticola",2007,"Grewia monticola","mlunguya"
"MGR-010","17485",6.8,130,NA,"Malvaceae","Grewia","monticola",2006,"Grewia monticola","mlunguya"
"MGR-010","17486",7.1,130,NA,"Malvaceae","Grewia","monticola",2007,"Grewia monticola","mlunguya"
"MGR-010","17487",5.3,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17488",6.1,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17489",9,130,NA,"Fabaceae","Dalbergia","boehmii",2006,"Dalbergia boehmii","mlunguya"
"MGR-010","17490",9.2,130,NA,"Fabaceae","Dalbergia","boehmii",2007,"Dalbergia boehmii","mlunguya"
"MGR-010","17491",16.9,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17492",7.6,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17493",9.6,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17494",10.1,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17495",12.2,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17496",12.8,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17497",6.9,130,NA,"Fabaceae","Millettia","stuhlmannii",2006,"Millettia stuhlmannii","mlunguya"
"MGR-010","17498",7.4,130,NA,"Fabaceae","Millettia","stuhlmannii",2007,"Millettia stuhlmannii","mlunguya"
"MGR-010","17499",10.9,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17500",14.1,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17501",10.9,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17503",15.7,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17504",17.5,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17505",5,130,NA,"Fabaceae","Dalbergia","boehmii",2006,"Dalbergia boehmii","mlunguya"
"MGR-010","17506",5.5,130,NA,"Fabaceae","Dalbergia","boehmii",2007,"Dalbergia boehmii","mlunguya"
"MGR-010","17507",9,130,NA,"Fabaceae","Pterocarpus","rotundifolius",2006,"Pterocarpus rotundifolius","mlunguya"
"MGR-010","17509",6.9,130,NA,"Fabaceae","Pterocarpus","rotundifolius",2006,"Pterocarpus rotundifolius","mlunguya"
"MGR-010","17511",7.1,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-010","17512",7.4,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-010","17513",14.2,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17514",15.1,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17515",5.4,130,NA,"Fabaceae","Pterocarpus","rotundifolius",2006,"Pterocarpus rotundifolius","mlunguya"
"MGR-010","17516",6.1,130,NA,"Fabaceae","Pterocarpus","rotundifolius",2007,"Pterocarpus rotundifolius","mlunguya"
"MGR-010","17517",16.1,130,NA,"Fabaceae","Brachystegia","boehmii",2006,"Brachystegia boehmii","mlunguya"
"MGR-010","17518",17.1,130,NA,"Fabaceae","Brachystegia","boehmii",2007,"Brachystegia boehmii","mlunguya"
"MGR-010","17519",8.1,130,NA,"Fabaceae","Pterocarpus","rotundifolius",2006,"Pterocarpus rotundifolius","mlunguya"
"MGR-010","17521",9.8,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-010","17522",10.2,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-010","17523",8,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-010","17524",8.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-010","17525",7.8,130,NA,"Fabaceae","Pterocarpus","rotundifolius",2006,"Pterocarpus rotundifolius","mlunguya"
"MGR-010","17526",8.1,130,NA,"Fabaceae","Pterocarpus","rotundifolius",2007,"Pterocarpus rotundifolius","mlunguya"
"MGR-010","17527",5.9,130,NA,"Fabaceae","Pterocarpus","rotundifolius",2006,"Pterocarpus rotundifolius","mlunguya"
"MGR-010","17528",6.2,130,NA,"Fabaceae","Pterocarpus","rotundifolius",2007,"Pterocarpus rotundifolius","mlunguya"
"MGR-010","17529",8.7,130,NA,"Fabaceae","Pterocarpus","rotundifolius",2006,"Pterocarpus rotundifolius","mlunguya"
"MGR-010","17530",9.2,130,NA,"Fabaceae","Pterocarpus","rotundifolius",2007,"Pterocarpus rotundifolius","mlunguya"
"MGR-010","17531",15.5,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
