"plotcode","stem_id","diam","pom","height","family","genus","species","year","gen_sp","group","height_method"
"ABG-002","ABG-002_321",8.9,130,3,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-003","ABG-003_322",19.2,130,13.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_322",5.9,130,4.6,"Fabaceae","Baphia","bequaertii",2017,"Baphia bequaertii","bicuar","laser"
"ABG-001","ABG-001_322",12,130,9.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-002","ABG-002_322",8,130,3,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-003","ABG-003_323",10.5,140,9.8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_323",7,130,4,"Combretaceae","Combretum","apiculatum",2017,"Combretum apiculatum","bicuar","stick"
"ABG-001","ABG-001_323",15.4,130,10.6,"Fabaceae","Erythrophleum","africanum",2017,"Erythrophleum africanum","bicuar","laser"
"ABG-002","ABG-002_323",9.7,130,5.6,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_324",14.3,130,9.2,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_324",11.2,130,5.6,"Combretaceae","Combretum","apiculatum",2017,"Combretum apiculatum","bicuar","laser"
"ABG-001","ABG-001_324",9,130,10.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-002","ABG-002_324",7.6,130,5.6,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_325",8.9,130,9,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_325",5.4,130,3,"Fabaceae","Baphia","bequaertii",2017,"Baphia bequaertii","bicuar","stick"
"ABG-001","ABG-001_325",5.6,130,5,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-002","ABG-002_325",16.4,130,6.8,"Fabaceae","Lonchocarpus","philenoptera",2017,"Lonchocarpus philenoptera","bicuar","laser"
"ABG-003","ABG-003_326",7.5,130,12,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_326",7.2,130,6.6,"Combretaceae","Combretum","apiculatum",2017,"Combretum apiculatum","bicuar","laser"
"ABG-001","ABG-001_326",6.9,130,5,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-002","ABG-002_326",7.5,150,3.8,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_327",13.8,130,12,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_327",9,130,5,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-001","ABG-001_327",6.5,130,5,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-002","ABG-002_327",7.9,130,2.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-003","ABG-003_328",14.3,130,10,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_328",10.5,130,9.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_328",13.4,130,13.4,"Fabaceae","Erythrophleum","africanum",2017,"Erythrophleum africanum","bicuar","laser"
"ABG-002","ABG-002_328",10.2,130,10.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-003","ABG-003_329",7.2,130,8.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_329",8,130,5.4,"Fabaceae","Baphia","bequaertii",2017,"Baphia bequaertii","bicuar","laser"
"ABG-001","ABG-001_329",13.3,130,6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-002","ABG-002_329",28.6,130,10.8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-003","ABG-003_330",8.1,130,8.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_330",9.5,130,5.4,"Fabaceae","Baphia","bequaertii",2017,"Baphia bequaertii","bicuar","laser"
"ABG-001","ABG-001_330",19.4,130,6.2,"Phyllanthaceae","Pseudolachnostylis","maprouneifolia",2017,"Pseudolachnostylis maprouneifolia","bicuar","stick"
"ABG-002","ABG-002_330",13.8,130,6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-003","ABG-003_331",12.9,130,9,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_331",6.7,130,5,"Fabaceae","Baphia","bequaertii",2017,"Baphia bequaertii","bicuar","laser"
"ABG-001","ABG-001_331",6.1,130,4.4,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-002","ABG-002_331",5.2,130,3.6,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","stick"
"ABG-003","ABG-003_332",5.5,130,9,"Combretaceae","Combretum","zeyheri",2017,"Combretum zeyheri","bicuar","laser"
"ABG-004","ABG-004_332",6.9,130,5,"Fabaceae","Baphia","bequaertii",2017,"Baphia bequaertii","bicuar","laser"
"ABG-001","ABG-001_332",5.9,130,5.6,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-002","ABG-002_332",5.2,130,2.8,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_333",10.4,140,NA,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-004","ABG-004_333",7.7,130,3.8,"Fabaceae","Baphia","bequaertii",2017,"Baphia bequaertii","bicuar","laser"
"ABG-001","ABG-001_333",7.8,130,7.2,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-002","ABG-002_333",11.5,130,5.2,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_334",8.6,140,9,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-004","ABG-004_334",5.6,130,3,"Fabaceae","Baphia","bequaertii",2017,"Baphia bequaertii","bicuar","stick"
"ABG-001","ABG-001_334",8,140,5.6,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-002","ABG-002_334",11.3,130,5.2,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_335",25.3,130,11.3,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-004","ABG-004_335",7.1,130,3,"Combretaceae","Terminalia","sericea",2017,"Terminalia sericea","bicuar","laser"
"ABG-001","ABG-001_335",7,130,5.6,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-002","ABG-002_335",23.5,130,11.2,"Fabaceae","Lonchocarpus","philenoptera",2017,"Lonchocarpus philenoptera","bicuar","laser"
"ABG-003","ABG-003_336",12.2,130,11,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_336",6.5,130,3.6,"Combretaceae","Terminalia","sericea",2017,"Terminalia sericea","bicuar","laser"
"ABG-001","ABG-001_336",6,130,8.8,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-002","ABG-002_336",19.2,130,11.1,"Fabaceae","Lonchocarpus","philenoptera",2017,"Lonchocarpus philenoptera","bicuar","stick"
"ABG-003","ABG-003_337",14.6,130,11.3,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_337",25,130,13.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_337",5.5,130,8.8,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","stick"
"ABG-002","ABG-002_337",21.3,130,11.1,"Fabaceae","Lonchocarpus","philenoptera",2017,"Lonchocarpus philenoptera","bicuar","laser"
"ABG-003","ABG-003_338",14.8,130,10.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_338",10,110,4.8,"Fabaceae","Brachystegia","glaucescens",2017,"Brachystegia glaucescens","bicuar","laser"
"ABG-001","ABG-001_338",9,130,5.2,"Fabaceae","Erythrophleum","africanum",2017,"Erythrophleum africanum","bicuar","laser"
"ABG-002","ABG-002_338",12.1,130,5.2,"Polygalaceae","Securidaca","longipedunculata",2017,"Securidaca longipedunculata","bicuar","stick"
"ABG-003","ABG-003_339",7.5,120,3.6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-004","ABG-004_339",10.1,130,4,"Fabaceae","Brachystegia","glaucescens",2017,"Brachystegia glaucescens","bicuar","laser"
"ABG-001","ABG-001_339",5,130,5.2,"Fabaceae","Erythrophleum","africanum",2017,"Erythrophleum africanum","bicuar","laser"
"ABG-002","ABG-002_339",5.5,130,3.2,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_340",13.7,130,8.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_340",14.8,130,8.4,"Fabaceae","Brachystegia","glaucescens",2017,"Brachystegia glaucescens","bicuar","stick"
"ABG-001","ABG-001_340",6.5,130,5.2,"Fabaceae","Erythrophleum","africanum",2017,"Erythrophleum africanum","bicuar","laser"
"ABG-002","ABG-002_340",9.7,130,5.6,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","laser"
"ABG-003","ABG-003_341",9.2,130,7,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_341",6.8,130,4.8,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-001","ABG-001_341",5.4,130,4.8,"Loganiaceae","Strychnos","spinosa",2017,"Strychnos spinosa","bicuar","laser"
"ABG-002","ABG-002_341",6.2,130,3.4,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","stick"
"ABG-003","ABG-003_342",13.2,130,10.8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_342",19.9,130,11.6,"Fabaceae","Brachystegia","glaucescens",2017,"Brachystegia glaucescens","bicuar","laser"
"ABG-001","ABG-001_342",45.4,140,17,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-002","ABG-002_342",12.1,130,4.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-003","ABG-003_343",14.9,130,9,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_343",13,130,8.6,"Fabaceae","Brachystegia","glaucescens",2017,"Brachystegia glaucescens","bicuar","laser"
"ABG-001","ABG-001_343",15.5,130,8.5,"Phyllanthaceae","Pseudolachnostylis","maprouneifolia",2017,"Pseudolachnostylis maprouneifolia","bicuar","laser"
"ABG-002","ABG-002_343",6.2,130,2,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_344",5.6,130,3.8,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","laser"
"ABG-004","ABG-004_344",5.8,130,4.8,"Fabaceae","Lonchocarpus","philenoptera",2017,"Lonchocarpus philenoptera","bicuar","stick"
"ABG-001","ABG-001_344",24.3,130,10.5,"Apocynaceae","Diplorhynchus","condylocarpon",2017,"Diplorhynchus condylocarpon","bicuar","stick"
"ABG-002","ABG-002_344",5.3,130,4.6,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","stick"
"ABG-003","ABG-003_345",12.6,130,9.2,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_345",6.7,130,4.8,"Fabaceae","Lonchocarpus","philenoptera",2017,"Lonchocarpus philenoptera","bicuar","laser"
"ABG-001","ABG-001_345",7.2,130,4.8,"Rubiaceae","Rothmannia","engleriana",2017,"Rothmannia engleriana","bicuar","laser"
"ABG-002","ABG-002_345",5.8,130,3.2,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_346",19.2,130,9.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-004","ABG-004_346",5.5,130,4.2,"Combretaceae","Combretum","psidioides",2017,"Combretum psidioides","bicuar","laser"
"ABG-001","ABG-001_346",15.3,130,9,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-002","ABG-002_346",6.8,130,4.4,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_347",7.7,130,7.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_347",11.5,130,8.6,"Fabaceae","Brachystegia","glaucescens",2017,"Brachystegia glaucescens","bicuar","stick"
"ABG-001","ABG-001_347",13.4,130,9,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-002","ABG-002_347",6.5,130,3.4,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","stick"
"ABG-003","ABG-003_348",16,120,7.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_348",6.3,130,5,"Combretaceae","Combretum","apiculatum",2017,"Combretum apiculatum","bicuar","stick"
"ABG-001","ABG-001_348",9,130,2.8,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-002","ABG-002_348",10.6,130,5.8,"Fabaceae","Lonchocarpus","philenoptera",2017,"Lonchocarpus philenoptera","bicuar","stick"
"ABG-003","ABG-003_349",12,130,7.9,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_349",9.4,130,7,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_349",6.9,130,3.4,"Loganiaceae","Strychnos","spinosa",2017,"Strychnos spinosa","bicuar","stick"
"ABG-002","ABG-002_349",8.3,140,4.4,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","stick"
"ABG-003","ABG-003_350",6.5,130,4.8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_350",6.3,140,4.8,"Combretaceae","Terminalia","sericea",2017,"Terminalia sericea","bicuar","laser"
"ABG-001","ABG-001_350",9.6,130,9,"Sapindaceae","Zanha","africana",2017,"Zanha africana","bicuar","stick"
"ABG-002","ABG-002_350",7.7,140,4.4,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","stick"
"ABG-003","ABG-003_351",9.9,130,8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_351",9.5,130,5.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_351",8.5,130,5.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-002","ABG-002_351",7.7,130,4.3,"Fabaceae","Baphia","massaiensis",2017,"Baphia massaiensis","bicuar","laser"
"ABG-003","ABG-003_352",12.5,130,8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_352",7.5,130,6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_352",7.2,130,4.6,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","laser"
"ABG-002","ABG-002_352",30.9,130,12.2,"Fabaceae","Lonchocarpus","philenoptera",2017,"Lonchocarpus philenoptera","bicuar","laser"
"ABG-003","ABG-003_353",11.7,130,4.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_353",6.6,130,5.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_353",6.4,130,4.6,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","laser"
"ABG-002","ABG-002_353",10.3,130,4.4,"Rubiaceae","Gardenia","volkensii",2017,"Gardenia volkensii","bicuar","laser"
"ABG-003","ABG-003_354",10.5,130,6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_354",7.5,130,3.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_354",7.7,130,4.8,"Apocynaceae","Diplorhynchus","condylocarpon",2017,"Diplorhynchus condylocarpon","bicuar","stick"
"ABG-002","ABG-002_354",5.9,130,4.5,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","laser"
"ABG-003","ABG-003_355",12.7,130,8.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_355",15.5,130,11.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_355",14,130,9.2,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-002","ABG-002_355",6.2,130,4.6,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","stick"
"ABG-003","ABG-003_356",8.4,130,8.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_356",19.4,130,13.6,"Fabaceae","Brachystegia","glaucescens",2017,"Brachystegia glaucescens","bicuar","laser"
"ABG-001","ABG-001_356",7.4,130,4.8,"Loganiaceae","Strychnos","spinosa",2017,"Strychnos spinosa","bicuar","stick"
"ABG-002","ABG-002_356",10,130,5.6,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_357",17.5,130,12.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_357",20.5,130,10.6,"Fabaceae","Brachystegia","glaucescens",2017,"Brachystegia glaucescens","bicuar","stick"
"ABG-001","ABG-001_357",7.3,130,8.4,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-002","ABG-002_357",5.3,130,4.8,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_358",14.7,130,12,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_358",19,130,10,"Fabaceae","Brachystegia","glaucescens",2017,"Brachystegia glaucescens","bicuar","laser"
"ABG-001","ABG-001_358",29,130,10.8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-002","ABG-002_358",27.8,130,17,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-003","ABG-003_359",11.5,130,7,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_359",24.8,130,10,"Fabaceae","Brachystegia","glaucescens",2017,"Brachystegia glaucescens","bicuar","stick"
"ABG-001","ABG-001_359",37,130,19.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-002","ABG-002_359",13.2,130,5.4,"Fabaceae","Lonchocarpus","philenoptera",2017,"Lonchocarpus philenoptera","bicuar","laser"
"ABG-003","ABG-003_360",8.9,130,6.8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_360",21.7,130,10,"Fabaceae","Brachystegia","glaucescens",2017,"Brachystegia glaucescens","bicuar","laser"
"ABG-001","ABG-001_360",8.6,130,6,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-002","ABG-002_360",5.5,130,2,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_361",10.8,130,6.8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_361",6.7,130,7,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_361",11.7,130,8.4,"Fabaceae","Pericopsis","angolensis",2017,"Pericopsis angolensis","bicuar","laser"
"ABG-003","ABG-003_362",6,130,4.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_362",7.8,130,7.2,"Ochnaceae","Ochna","pulchra",2017,"Ochna pulchra","bicuar","laser"
"ABG-001","ABG-001_362",10.2,130,7.4,"INDET","Indet","indet",2017,"Indet indet","bicuar","laser"
"ABG-003","ABG-003_363",11.1,130,6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_363",8.8,130,7,"Fabaceae","Brachystegia","glaucescens",2017,"Brachystegia glaucescens","bicuar","laser"
"ABG-001","ABG-001_363",6,130,4.2,"Phyllanthaceae","Pseudolachnostylis","maprouneifolia",2017,"Pseudolachnostylis maprouneifolia","bicuar","laser"
"ABG-003","ABG-003_364",9.2,130,7.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_364",10.7,130,7,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_364",5.1,130,4.2,"Phyllanthaceae","Pseudolachnostylis","maprouneifolia",2017,"Pseudolachnostylis maprouneifolia","bicuar","laser"
"ABG-003","ABG-003_365",10.8,130,6.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
